# time  created  delivered  delivered/created
3687.0000 87 5 0.0575
3688.0000 88 5 0.0568
3689.0000 89 5 0.0562
3690.0000 90 5 0.0556
3691.0000 91 5 0.0549
3692.0000 92 5 0.0543
3693.0000 93 5 0.0538
3694.0000 94 5 0.0532
3695.0000 95 5 0.0526
3696.0000 96 5 0.0521
3697.0000 97 5 0.0515
3698.0000 98 5 0.0510
3699.0000 99 5 0.0505
3700.0000 100 5 0.0500
3701.0000 101 5 0.0495
3702.0000 102 5 0.0490
3703.0000 103 5 0.0485
3704.0000 104 5 0.0481
3704.0000 104 6 0.0577
3705.0000 105 6 0.0571
3706.0000 106 6 0.0566
3707.0000 107 6 0.0561
3708.0000 108 6 0.0556
3709.0000 109 6 0.0550
3709.5000 109 7 0.0642
3710.0000 110 7 0.0636
3711.0000 111 7 0.0631
3712.0000 112 7 0.0625
3713.0000 113 7 0.0619
3714.0000 114 7 0.0614
3715.0000 115 7 0.0609
3716.0000 116 7 0.0603
3717.0000 117 7 0.0598
3718.0000 118 7 0.0593
3718.0000 118 8 0.0678
3719.0000 119 8 0.0672
3720.0000 120 8 0.0667
3721.0000 121 8 0.0661
3722.0000 122 8 0.0656
3723.0000 123 8 0.0650
3724.0000 124 8 0.0645
3725.0000 125 8 0.0640
3726.0000 126 8 0.0635
3727.0000 127 8 0.0630
3727.0000 127 9 0.0709
3728.0000 128 9 0.0703
3729.0000 129 9 0.0698
3730.0000 130 9 0.0692
3730.5000 130 10 0.0769
3731.0000 131 10 0.0763
3732.0000 132 10 0.0758
3733.0000 133 10 0.0752
3734.0000 134 10 0.0746
3735.0000 135 10 0.0741
3735.0000 135 11 0.0815
3736.0000 136 11 0.0809
3737.0000 137 11 0.0803
3738.0000 138 11 0.0797
3739.0000 139 11 0.0791
3740.0000 140 11 0.0786
3741.0000 141 11 0.0780
3742.0000 142 11 0.0775
3743.0000 143 11 0.0769
3744.0000 144 11 0.0764
3745.0000 145 11 0.0759
3746.0000 146 11 0.0753
3747.0000 147 11 0.0748
3748.0000 148 11 0.0743
3748.5000 148 12 0.0811
3749.0000 149 12 0.0805
3750.0000 150 12 0.0800
3751.0000 151 12 0.0795
3752.0000 152 12 0.0789
3753.0000 153 12 0.0784
3754.0000 154 12 0.0779
3755.0000 155 12 0.0774
3756.0000 156 12 0.0769
3757.0000 157 12 0.0764
3758.0000 158 12 0.0759
3759.0000 159 12 0.0755
3760.0000 160 12 0.0750
3761.0000 161 12 0.0745
3762.0000 162 12 0.0741
3763.0000 163 12 0.0736
3764.0000 164 12 0.0732
3765.0000 165 12 0.0727
3765.5000 165 13 0.0788
3766.0000 166 13 0.0783
3767.0000 167 13 0.0778
3768.0000 168 13 0.0774
3769.0000 169 13 0.0769
3770.0000 170 13 0.0765
3771.0000 171 13 0.0760
3772.0000 172 13 0.0756
3773.0000 173 13 0.0751
3774.0000 174 13 0.0747
3775.0000 175 13 0.0743
3776.0000 176 13 0.0739
3777.0000 177 13 0.0734
3778.0000 178 13 0.0730
3779.0000 179 13 0.0726
3780.0000 180 13 0.0722
3781.0000 181 13 0.0718
3782.0000 182 13 0.0714
3783.0000 183 13 0.0710
3784.0000 184 13 0.0707
3785.0000 185 13 0.0703
3786.0000 186 13 0.0699
3786.0000 186 14 0.0753
3787.0000 187 14 0.0749
3788.0000 188 14 0.0745
3789.0000 189 14 0.0741
3790.0000 190 14 0.0737
3791.0000 191 14 0.0733
3792.0000 192 14 0.0729
3793.0000 193 14 0.0725
3794.0000 194 14 0.0722
3795.0000 195 14 0.0718
3796.0000 196 14 0.0714
3797.0000 197 14 0.0711
3798.0000 198 14 0.0707
3799.0000 199 14 0.0704
3799.0000 199 15 0.0754
3800.0000 200 15 0.0750
3801.0000 201 15 0.0746
3802.0000 202 15 0.0743
3803.0000 203 15 0.0739
3803.5000 203 16 0.0788
3804.0000 204 16 0.0784
3805.0000 205 16 0.0780
3805.0000 205 17 0.0829
3806.0000 206 17 0.0825
3807.0000 207 17 0.0821
3808.0000 208 17 0.0817
3809.0000 209 17 0.0813
3810.0000 210 17 0.0810
3811.0000 211 17 0.0806
3811.0000 211 18 0.0853
3812.0000 212 18 0.0849
3813.0000 213 18 0.0845
3814.0000 214 18 0.0841
3815.0000 215 18 0.0837
3816.0000 216 18 0.0833
3817.0000 217 18 0.0829
3818.0000 218 18 0.0826
3819.0000 219 18 0.0822
3820.0000 220 18 0.0818
3821.0000 221 18 0.0814
3822.0000 222 18 0.0811
3823.0000 223 18 0.0807
3824.0000 224 18 0.0804
3825.0000 225 18 0.0800
3826.0000 226 18 0.0796
3827.0000 227 18 0.0793
3828.0000 228 18 0.0789
3829.0000 229 18 0.0786
3830.0000 230 18 0.0783
3831.0000 231 18 0.0779
3832.0000 232 18 0.0776
3833.0000 233 18 0.0773
3834.0000 234 18 0.0769
8704.0000 234 19 0.0812
11617.0000 234 20 0.0855
12518.5000 234 21 0.0897
14965.0000 234 22 0.0940
15111.5000 234 23 0.0983
